Origin,Org_Lat,Org_Lon,Dest,Dest_Lat,Dest_Lon,Day_Of_Week,Avg_Delay
ATL,33.636719,-84.428067,IAH,29.984433,-95.341442,0,15.32
ANC,61.174361,-149.996361,JNU,58.354972,-134.576278,5,2.76
DTW,42.212444,-83.353389,DCA,38.852083,-77.037722,5,10.00
STL,38.748697,-90.370028,DFW,32.896828,-97.037997,1,4.22
DTW,42.212444,-83.353389,BGR,44.807444,-68.828139,2,13.35
MSP,44.881956,-93.221767,PIT,40.491467,-80.232872,6,7.71
ATL,33.636719,-84.428067,TPA,27.975472,-82.53325,3,10.53
BOS,42.364347,-71.005181,FLL,26.072583,-80.15275,4,14.31
CRW,38.373147,-81.593189,ATL,33.636719,-84.428067,1,11.46
OGG,20.89865,-156.430458,PHX,33.434278,-112.011583,6,-2.53
DEN,39.861656,-104.673178,RKS,41.5942,-109.065,1,4.60
DEN,39.861656,-104.673178,PBI,26.683161,-80.095589,4,10.29
CHS,32.898647,-80.040528,DCA,38.852083,-77.037722,1,-2.81
ATL,33.636719,-84.428067,DSM,41.533972,-93.663083,0,10.37
MCI,39.297606,-94.713905,SFO,37.618972,-122.374889,1,10.52
MKE,42.947222,-87.896583,CLT,35.214,-80.943139,0,19.42
EGE,39.642556,-106.917694,LAX,33.942536,-118.408075,2,0.57
DEN,39.861656,-104.673178,ONT,34.056,-117.601194,4,13.95
BUR,34.200667,-118.358667,SMF,38.695417,-121.590778,4,9.66
BOS,42.364347,-71.005181,MIA,25.79325,-80.290556,6,6.05
CMH,39.997972,-82.891889,OAK,37.721278,-122.220722,2,-2.66
EWR,40.6925,-74.168667,CMH,39.997972,-82.891889,3,10.27
ABQ,35.0402222,-106.6091944,ATL,33.636719,-84.428067,5,9.22
DEN,39.861656,-104.673178,DAL,32.847111,-96.851778,2,7.94
BOS,42.364347,-71.005181,TPA,27.975472,-82.53325,5,9.42
PDX,45.588722,-122.5975,PSP,33.829667,-116.506694,3,1.61
ICT,37.649944,-97.433056,MSP,44.881956,-93.221767,3,5.51
IAH,29.984433,-95.341442,SAV,32.127583,-81.202139,2,4.75
SFO,37.618972,-122.374889,LAS,36.080056,-115.15225,4,16.02
EWR,40.6925,-74.168667,ORD,41.978603,-87.904842,2,16.54
EGE,39.642556,-106.917694,EWR,40.6925,-74.168667,0,31.58
IAH,29.984433,-95.341442,TUL,36.198389,-95.888111,4,10.33
DAY,39.902375,-84.219375,MCO,28.429394,-81.308994,3,4.38
ATL,33.636719,-84.428067,DFW,32.896828,-97.037997,0,10.88
HOU,29.645419,-95.278889,DFW,32.896828,-97.037997,2,7.80
LAX,33.942536,-118.408075,MIA,25.79325,-80.290556,0,8.57
IAH,29.984433,-95.341442,SNA,33.675667,-117.868222,0,11.00
RSW,26.536167,-81.755167,CMH,39.997972,-82.891889,3,9.18
SAN,32.733556,-117.189667,ABQ,35.0402222,-106.6091944,1,12.02
SAT,29.533694,-98.469778,JFK,40.639751,-73.778925,5,1.11
SEA,47.449,-122.309306,LAS,36.080056,-115.15225,4,6.74
ATL,33.636719,-84.428067,JAC,43.607333333,-110.73775,6,5.15
ATL,33.636719,-84.428067,BOS,42.364347,-71.005181,1,10.24
LGA,40.777245,-73.872608,GSP,34.895556,-82.218889,5,2.62
BWI,39.175361,-76.668333,DAL,32.847111,-96.851778,1,15.63
MDW,41.785972,-87.752417,JAX,30.494056,-81.687861,6,8.65
LAX,33.942536,-118.408075,BFL,35.433598,-119.05677,4,2.70
ATL,33.636719,-84.428067,SAV,32.127583,-81.202139,2,6.86
DEN,39.861656,-104.673178,DTW,42.212444,-83.353389,5,10.77
BMI,40.477111,-88.915917,DEN,39.861656,-104.673178,2,24.96
SDF,38.1740858,-85.7364989,PHL,39.871944,-75.241139,2,4.62
ATL,33.636719,-84.428067,HSV,34.6371944,-86.7750556,1,7.28
SHV,32.446629,-93.8256,MEM,35.042417,-89.976667,4,4.80
DEN,39.861656,-104.673178,MSN,43.139858,-89.337514,2,10.96
MDW,41.785972,-87.752417,MSY,29.993389,-90.258028,5,10.57
SFO,37.618972,-122.374889,LAS,36.080056,-115.15225,1,10.66
BHM,33.562942,-86.75355,DAL,32.847111,-96.851778,0,13.42
SLC,40.788389,-111.977772,CLT,35.214,-80.943139,0,7.09
MSP,44.881956,-93.221767,FWA,40.978472,-85.195139,3,13.22
CLE,41.411689,-81.849794,MHT,42.932556,-71.435667,6,12.84
OGG,20.89865,-156.430458,SJC,37.3626,-121.929022,2,1.03
BWI,39.175361,-76.668333,BDL,41.938889,-72.683222,3,16.45
MSP,44.881956,-93.221767,GRB,44.485072,-88.129589,1,6.13
BWI,39.175361,-76.668333,MDW,41.785972,-87.752417,3,16.23
FLL,26.072583,-80.15275,CLE,41.411689,-81.849794,1,8.67
XNA,36.2818694,-94.3068111,EWR,40.6925,-74.168667,5,16.33
RSW,26.536167,-81.755167,DTW,42.212444,-83.353389,2,5.52
BNA,36.124472,-86.678194,IAD,38.944533,-77.455811,1,12.54
DCA,38.852083,-77.037722,DFW,32.896828,-97.037997,4,10.33
ALB,42.748267,-73.801692,CLE,41.411689,-81.849794,0,6.64
SFO,37.618972,-122.374889,SAN,32.733556,-117.189667,6,16.02
MSP,44.881956,-93.221767,DTW,42.212444,-83.353389,6,5.31
SMF,38.695417,-121.590778,DEN,39.861656,-104.673178,3,8.51
FAT,36.776194,-119.71814,PHX,33.434278,-112.011583,1,2.86
DFW,32.896828,-97.037997,SAN,32.733556,-117.189667,4,14.29
ROC,43.118866,-77.672389,MCO,28.429394,-81.308994,5,9.32
MIA,25.79325,-80.290556,CMH,39.997972,-82.891889,4,7.49
KOA,19.738767,-156.045631,OAK,37.721278,-122.220722,2,3.93
CLT,35.214,-80.943139,SLC,40.788389,-111.977772,6,8.58
CLT,35.214,-80.943139,PVD,41.732581,-71.420383,1,6.00
BOS,42.364347,-71.005181,BUF,42.940525,-78.732167,6,0.94
KTN,55.355556,-131.71375,SIT,57.047138,-135.361611,3,2.56
ATL,33.636719,-84.428067,DEN,39.861656,-104.673178,1,11.95
LAS,36.080056,-115.15225,TUL,36.198389,-95.888111,5,15.07
MEM,35.042417,-89.976667,OKC,35.393089,-97.600733,6,-1.63
OAK,37.721278,-122.220722,SNA,33.675667,-117.868222,6,10.19
TPA,27.975472,-82.53325,BDL,41.938889,-72.683222,6,12.80
RSW,26.536167,-81.755167,BNA,36.124472,-86.678194,5,8.27
HOU,29.645419,-95.278889,DAL,32.847111,-96.851778,5,11.52
ORD,41.978603,-87.904842,SJC,37.3626,-121.929022,4,13.11
DTW,42.212444,-83.353389,BMI,40.477111,-88.915917,2,3.19
BWI,39.175361,-76.668333,JFK,40.639751,-73.778925,5,12.99
PHX,33.434278,-112.011583,SBP,35.2368,-120.642,4,2.11
DAL,32.847111,-96.851778,BOS,42.364347,-71.005181,1,3.17
SAN,32.733556,-117.189667,OAK,37.721278,-122.220722,4,13.68
DEN,39.861656,-104.673178,ANC,61.174361,-149.996361,0,14.27
CLE,41.411689,-81.849794,AUS,30.194528,-97.669889,1,5.92
CAK,40.9160833,-81.4421944,MDW,41.785972,-87.752417,4,11.99
MAF,31.942528,-102.201914,DEN,39.861656,-104.673178,5,3.02
JFK,40.639751,-73.778925,SAN,32.733556,-117.189667,1,7.43
MCI,39.297606,-94.713905,SLC,40.788389,-111.977772,6,2.33
BTR,30.533167,-91.149639,IAH,29.984433,-95.341442,0,5.08
SAN,32.733556,-117.189667,EWR,40.6925,-74.168667,5,8.80
DFW,32.896828,-97.037997,HDN,40.481181,-107.21766,1,4.71
MSP,44.881956,-93.221767,MDW,41.785972,-87.752417,6,8.13
IAD,38.944533,-77.455811,HNL,21.318681,-157.922428,1,10.09
TUL,36.198389,-95.888111,MSP,44.881956,-93.221767,0,4.23
LAX,33.942536,-118.408075,ATL,33.636719,-84.428067,6,9.21
MHT,42.932556,-71.435667,LAS,36.080056,-115.15225,1,6.60
HOU,29.645419,-95.278889,CLT,35.214,-80.943139,0,18.83
ASE,39.2232,-106.869,ORD,41.978603,-87.904842,6,16.71
FLL,26.072583,-80.15275,DEN,39.861656,-104.673178,1,8.75
SFO,37.618972,-122.374889,PHX,33.434278,-112.011583,2,9.04
DEN,39.861656,-104.673178,IAD,38.944533,-77.455811,6,11.67
SRQ,27.395444,-82.554389,ATL,33.636719,-84.428067,2,8.36
SEA,47.449,-122.309306,SJC,37.3626,-121.929022,2,4.05
CLE,41.411689,-81.849794,MSY,29.993389,-90.258028,3,52.17
TYS,35.810972,-83.994028,MEM,35.042417,-89.976667,6,-0.44
RAP,44.045278,-103.057222,ORD,41.978603,-87.904842,0,12.92
PHX,33.434278,-112.011583,ANC,61.174361,-149.996361,1,5.73
SLC,40.788389,-111.977772,SMF,38.695417,-121.590778,0,3.60
MIA,25.79325,-80.290556,PHL,39.871944,-75.241139,3,13.95
CLE,41.411689,-81.849794,AUS,30.194528,-97.669889,2,2.83
ASE,39.2232,-106.869,SFO,37.618972,-122.374889,1,18.85
LAS,36.080056,-115.15225,MEM,35.042417,-89.976667,2,1.32
OAK,37.721278,-122.220722,ORD,41.978603,-87.904842,1,5.62
LAS,36.080056,-115.15225,ICT,37.649944,-97.433056,2,11.79
ORD,41.978603,-87.904842,GRR,42.880833,-85.522806,1,9.83
SAT,29.533694,-98.469778,MEM,35.042417,-89.976667,5,-9.00
GSP,34.895556,-82.218889,HOU,29.645419,-95.278889,0,4.46
DTW,42.212444,-83.353389,CHA,35.035278,-85.203808,0,8.72
IAH,29.984433,-95.341442,MKE,42.947222,-87.896583,2,9.22
FLL,26.072583,-80.15275,STL,38.748697,-90.370028,5,15.54
CVG,39.048836,-84.667822,MSP,44.881956,-93.221767,1,6.60
BTV,44.471861,-73.153278,PHL,39.871944,-75.241139,4,0.00
BOS,42.364347,-71.005181,PBI,26.683161,-80.095589,6,11.80
DEN,39.861656,-104.673178,BIS,46.775842,-100.757931,1,9.65
BNA,36.124472,-86.678194,LAS,36.080056,-115.15225,5,5.43
DCA,38.852083,-77.037722,LEX,38.0365,-84.605889,5,62.00
ATL,33.636719,-84.428067,LAS,36.080056,-115.15225,5,9.45
EGE,39.642556,-106.917694,ORD,41.978603,-87.904842,5,24.11
DEN,39.861656,-104.673178,XNA,36.2818694,-94.3068111,2,9.28
CLE,41.411689,-81.849794,DEN,39.861656,-104.673178,6,7.52
BWI,39.175361,-76.668333,MCI,39.297606,-94.713905,1,13.29
SLC,40.788389,-111.977772,CVG,39.048836,-84.667822,0,5.37
ATL,33.636719,-84.428067,ELP,31.80725,-106.377583,5,4.71
DEN,39.861656,-104.673178,ORD,41.978603,-87.904842,5,13.06
RSW,26.536167,-81.755167,MDW,41.785972,-87.752417,2,8.36
DFW,32.896828,-97.037997,DAY,39.902375,-84.219375,3,12.18
SAN,32.733556,-117.189667,CLT,35.214,-80.943139,2,3.50
CLT,35.214,-80.943139,SAV,32.127583,-81.202139,6,8.22
BMI,40.477111,-88.915917,DEN,39.861656,-104.673178,6,23.07
ATL,33.636719,-84.428067,BOS,42.364347,-71.005181,5,8.33
RSW,26.536167,-81.755167,ISP,40.79525,-73.100222,2,11.88
ORD,41.978603,-87.904842,BHM,33.562942,-86.75355,0,18.47
DFW,32.896828,-97.037997,JAN,32.311167,-90.075889,1,9.04
MKE,42.947222,-87.896583,ORD,41.978603,-87.904842,6,8.43
RIC,37.505167,-77.319667,LGA,40.777245,-73.872608,0,17.19
CLT,35.214,-80.943139,JFK,40.639751,-73.778925,1,13.58
MDW,41.785972,-87.752417,LAS,36.080056,-115.15225,0,15.51
DEN,39.861656,-104.673178,BDL,41.938889,-72.683222,5,22.99
ALB,42.748267,-73.801692,MSP,44.881956,-93.221767,3,2.21
MEM,35.042417,-89.976667,ATL,33.636719,-84.428067,6,5.39
MSY,29.993389,-90.258028,MIA,25.79325,-80.290556,5,4.16
PIT,40.491467,-80.232872,IAH,29.984433,-95.341442,0,6.89
OKC,35.393089,-97.600733,SEA,47.449,-122.309306,0,5.40
PHX,33.434278,-112.011583,SDF,38.1740858,-85.7364989,5,9.61
RSW,26.536167,-81.755167,DAL,32.847111,-96.851778,5,2.00
MSP,44.881956,-93.221767,DTW,42.212444,-83.353389,2,5.64
PWM,43.646161,-70.309281,ATL,33.636719,-84.428067,3,4.17
ORD,41.978603,-87.904842,STL,38.748697,-90.370028,3,15.37
MSP,44.881956,-93.221767,FNT,42.965424,-83.743629,6,3.28
DTW,42.212444,-83.353389,MDW,41.785972,-87.752417,1,9.66
SLC,40.788389,-111.977772,SMF,38.695417,-121.590778,6,1.57
PHX,33.434278,-112.011583,CVG,39.048836,-84.667822,4,4.17
PSP,33.829667,-116.506694,SEA,47.449,-122.309306,0,-0.57
LIT,34.729444,-92.224306,LAS,36.080056,-115.15225,2,14.65
BNA,36.124472,-86.678194,LAS,36.080056,-115.15225,0,9.50
CLT,35.214,-80.943139,BHM,33.562942,-86.75355,3,11.71
ORD,41.978603,-87.904842,HSV,34.6371944,-86.7750556,4,20.94
SEA,47.449,-122.309306,BUR,34.200667,-118.358667,2,-0.43
EWR,40.6925,-74.168667,SFO,37.618972,-122.374889,0,16.11
DEN,39.861656,-104.673178,GJT,39.122413,-108.526735,0,12.15
HNL,21.318681,-157.922428,ANC,61.174361,-149.996361,0,2.26
OMA,41.303167,-95.894069,DTW,42.212444,-83.353389,2,4.13
MIA,25.79325,-80.290556,BNA,36.124472,-86.678194,6,5.15
MIA,25.79325,-80.290556,SFO,37.618972,-122.374889,4,17.61
ATL,33.636719,-84.428067,HNL,21.318681,-157.922428,3,2.91
PIT,40.491467,-80.232872,CLT,35.214,-80.943139,6,0.56
SRQ,27.395444,-82.554389,LGA,40.777245,-73.872608,3,34.78
DSM,41.533972,-93.663083,ORD,41.978603,-87.904842,5,8.18
EWR,40.6925,-74.168667,SDF,38.1740858,-85.7364989,0,18.84
RSW,26.536167,-81.755167,MCI,39.297606,-94.713905,0,-3.80
DAL,32.847111,-96.851778,MSY,29.993389,-90.258028,6,12.11
ATL,33.636719,-84.428067,AEX,31.3274,-92.549833,3,11.10
IAH,29.984433,-95.341442,BFL,35.433598,-119.05677,5,9.78
ORF,36.894611,-76.201222,LGA,40.777245,-73.872608,1,7.09
MIA,25.79325,-80.290556,LAX,33.942536,-118.408075,4,13.64
ICT,37.649944,-97.433056,DEN,39.861656,-104.673178,0,9.34
ATL,33.636719,-84.428067,MSN,43.139858,-89.337514,1,12.24
RDU,35.877639,-78.787472,BDL,41.938889,-72.683222,5,-7.33
MSP,44.881956,-93.221767,SEA,47.449,-122.309306,4,6.05
BOS,42.364347,-71.005181,IND,39.717331,-86.294383,4,4.20
LAX,33.942536,-118.408075,CVG,39.048836,-84.667822,1,7.12
BWI,39.175361,-76.668333,MSY,29.993389,-90.258028,4,16.66
DFW,32.896828,-97.037997,PHX,33.434278,-112.011583,2,7.53
IND,39.717331,-86.294383,LAS,36.080056,-115.15225,1,7.30
DTW,42.212444,-83.353389,LAX,33.942536,-118.408075,0,9.76
ATL,33.636719,-84.428067,EWR,40.6925,-74.168667,2,16.64
MIA,25.79325,-80.290556,MCI,39.297606,-94.713905,6,12.33
SYR,43.111187,-76.106311,ORD,41.978603,-87.904842,1,12.49
ATL,33.636719,-84.428067,CHS,32.898647,-80.040528,2,6.04
SEA,47.449,-122.309306,TUS,32.116083,-110.941028,4,1.34
SDF,38.1740858,-85.7364989,ATL,33.636719,-84.428067,2,6.99
MSP,44.881956,-93.221767,CVG,39.048836,-84.667822,5,5.63
SFO,37.618972,-122.374889,ORD,41.978603,-87.904842,5,9.48
TPA,27.975472,-82.53325,MCI,39.297606,-94.713905,1,13.41
PHL,39.871944,-75.241139,CVG,39.048836,-84.667822,4,13.55
HOU,29.645419,-95.278889,BHM,33.562942,-86.75355,2,15.20
DTW,42.212444,-83.353389,MQT,46.353611,-87.395278,5,4.86
TPA,27.975472,-82.53325,DFW,32.896828,-97.037997,2,9.29
ANC,61.174361,-149.996361,OTZ,66.884678,-162.59855,6,2.13
ORD,41.978603,-87.904842,SNA,33.675667,-117.868222,1,9.66
SNA,33.675667,-117.868222,AUS,30.194528,-97.669889,1,14.97
ATL,33.636719,-84.428067,FNT,42.965424,-83.743629,6,7.26
SAT,29.533694,-98.469778,BNA,36.124472,-86.678194,0,6.94
LAX,33.942536,-118.408075,FLL,26.072583,-80.15275,3,13.97
GSO,36.09775,-79.937306,LGA,40.777245,-73.872608,4,18.31
BHM,33.562942,-86.75355,MCO,28.429394,-81.308994,4,14.18
DEN,39.861656,-104.673178,MEM,35.042417,-89.976667,0,8.17
DEN,39.861656,-104.673178,STL,38.748697,-90.370028,5,10.36
PHX,33.434278,-112.011583,BUR,34.200667,-118.358667,3,11.07
MCI,39.297606,-94.713905,CVG,39.048836,-84.667822,2,-2.15
IND,39.717331,-86.294383,IAD,38.944533,-77.455811,2,14.54
IAD,38.944533,-77.455811,SEA,47.449,-122.309306,2,11.16
DFW,32.896828,-97.037997,SAN,32.733556,-117.189667,6,13.80
LAX,33.942536,-118.408075,CVG,39.048836,-84.667822,2,5.69
CLT,35.214,-80.943139,SDF,38.1740858,-85.7364989,1,13.37
MSP,44.881956,-93.221767,FNT,42.965424,-83.743629,0,6.62
SAT,29.533694,-98.469778,IAD,38.944533,-77.455811,2,15.16
DTW,42.212444,-83.353389,ATL,33.636719,-84.428067,2,8.78
MCO,28.429394,-81.308994,HOU,29.645419,-95.278889,5,11.09
LAX,33.942536,-118.408075,FAT,36.776194,-119.71814,5,5.68
PHX,33.434278,-112.011583,MTJ,38.509794,-107.894242,3,6.17
MSP,44.881956,-93.221767,ANC,61.174361,-149.996361,5,5.75
OMA,41.303167,-95.894069,DAL,32.847111,-96.851778,6,4.50
TUS,32.116083,-110.941028,PDX,45.588722,-122.5975,5,-1.79
MSP,44.881956,-93.221767,ABQ,35.0402222,-106.6091944,1,0.93
JAN,32.311167,-90.075889,MDW,41.785972,-87.752417,1,9.82
BUR,34.200667,-118.358667,DEN,39.861656,-104.673178,1,8.89
FLL,26.072583,-80.15275,EWR,40.6925,-74.168667,4,17.16
ELP,31.80725,-106.377583,ATL,33.636719,-84.428067,5,3.69
BWI,39.175361,-76.668333,SDF,38.1740858,-85.7364989,1,10.66
IAH,29.984433,-95.341442,BNA,36.124472,-86.678194,0,14.23
HOU,29.645419,-95.278889,LIT,34.729444,-92.224306,6,12.37
CLT,35.214,-80.943139,ILM,34.270615,-77.902569,4,7.59
MEM,35.042417,-89.976667,CLT,35.214,-80.943139,4,4.94
ORF,36.894611,-76.201222,BNA,36.124472,-86.678194,6,-0.30
ROC,43.118866,-77.672389,ATL,33.636719,-84.428067,5,6.43
MSP,44.881956,-93.221767,MEM,35.042417,-89.976667,0,9.50
ROA,37.325472,-79.975417,IAD,38.944533,-77.455811,3,0.78
CHO,38.138639,-78.452861,LGA,40.777245,-73.872608,5,4.95
AUS,30.194528,-97.669889,BWI,39.175361,-76.668333,2,10.99
DEN,39.861656,-104.673178,KOA,19.738767,-156.045631,1,29.25
LAX,33.942536,-118.408075,SJC,37.3626,-121.929022,5,7.90
LAS,36.080056,-115.15225,BUF,42.940525,-78.732167,5,9.83
SAT,29.533694,-98.469778,MSP,44.881956,-93.221767,2,11.98
BWI,39.175361,-76.668333,DFW,32.896828,-97.037997,3,17.06
IAD,38.944533,-77.455811,FLL,26.072583,-80.15275,1,12.83
BNA,36.124472,-86.678194,FLL,26.072583,-80.15275,0,14.75
PBI,26.683161,-80.095589,ATL,33.636719,-84.428067,6,7.75
DCA,38.852083,-77.037722,PWM,43.646161,-70.309281,5,-2.14
ICT,37.649944,-97.433056,MDW,41.785972,-87.752417,1,8.46
SRQ,27.395444,-82.554389,ORD,41.978603,-87.904842,5,13.00
HSV,34.6371944,-86.7750556,IAD,38.944533,-77.455811,5,22.35
FLL,26.072583,-80.15275,HPN,41.066959,-73.707575,6,12.65
ORD,41.978603,-87.904842,CRW,38.373147,-81.593189,6,13.92
DEN,39.861656,-104.673178,PHF,37.131894,-76.492989,6,8.90
ANC,61.174361,-149.996361,ATL,33.636719,-84.428067,3,14.65
JAX,30.494056,-81.687861,JFK,40.639751,-73.778925,6,14.58
LAX,33.942536,-118.408075,DTW,42.212444,-83.353389,0,9.19
RDU,35.877639,-78.787472,DEN,39.861656,-104.673178,1,10.88
MCI,39.297606,-94.713905,ABQ,35.0402222,-106.6091944,1,9.22
ATL,33.636719,-84.428067,JAX,30.494056,-81.687861,1,5.90
PIH,42.9098,-112.596,SLC,40.788389,-111.977772,6,-2.80
SAN,32.733556,-117.189667,RNO,39.499108,-119.768108,5,6.42
BUF,42.940525,-78.732167,RSW,26.536167,-81.755167,0,1.98
MKE,42.947222,-87.896583,STL,38.748697,-90.370028,2,7.46
JAN,32.311167,-90.075889,HOU,29.645419,-95.278889,0,12.55
JFK,40.639751,-73.778925,MCI,39.297606,-94.713905,5,7.50
RDM,44.254066,-121.149964,LAX,33.942536,-118.408075,3,6.17
CVG,39.048836,-84.667822,MCO,28.429394,-81.308994,3,4.89
BDL,41.938889,-72.683222,FLL,26.072583,-80.15275,1,8.23
DFW,32.896828,-97.037997,JAC,43.607333333,-110.73775,1,16.50
SLC,40.788389,-111.977772,BUR,34.200667,-118.358667,5,-0.99
ATL,33.636719,-84.428067,JFK,40.639751,-73.778925,0,16.08
CLE,41.411689,-81.849794,MKE,42.947222,-87.896583,1,3.51
SAT,29.533694,-98.469778,IAD,38.944533,-77.455811,4,18.40
FLL,26.072583,-80.15275,DEN,39.861656,-104.673178,2,7.19
TUL,36.198389,-95.888111,LAS,36.080056,-115.15225,0,7.96
DAL,32.847111,-96.851778,SAN,32.733556,-117.189667,6,7.42
BHM,33.562942,-86.75355,PHX,33.434278,-112.011583,6,0.00
MSP,44.881956,-93.221767,RSW,26.536167,-81.755167,5,7.84
SAN,32.733556,-117.189667,IAH,29.984433,-95.341442,0,7.10
ORD,41.978603,-87.904842,LAX,33.942536,-118.408075,5,12.96
FNT,42.965424,-83.743629,LAS,36.080056,-115.15225,0,6.31
DFW,32.896828,-97.037997,PHX,33.434278,-112.011583,6,8.41
JFK,40.639751,-73.778925,MKE,42.947222,-87.896583,0,39.73
SAV,32.127583,-81.202139,JFK,40.639751,-73.778925,6,15.46
FWA,40.978472,-85.195139,MSP,44.881956,-93.221767,1,16.10
MHT,42.932556,-71.435667,DTW,42.212444,-83.353389,1,4.38
LAS,36.080056,-115.15225,CLE,41.411689,-81.849794,4,15.06
ORD,41.978603,-87.904842,CHA,35.035278,-85.203808,4,14.18
IND,39.717331,-86.294383,SFO,37.618972,-122.374889,2,4.46
MDW,41.785972,-87.752417,AUS,30.194528,-97.669889,6,14.06
CLE,41.411689,-81.849794,BWI,39.175361,-76.668333,6,10.04
ATL,33.636719,-84.428067,MSP,44.881956,-93.221767,5,6.61
LCH,30.126112,-93.223335,IAH,29.984433,-95.341442,4,0.84
RDU,35.877639,-78.787472,TPA,27.975472,-82.53325,3,10.76
LIH,21.975983,-159.338958,PDX,45.588722,-122.5975,6,-2.38
GRR,42.880833,-85.522806,DFW,32.896828,-97.037997,3,12.16
IAH,29.984433,-95.341442,LIT,34.729444,-92.224306,3,9.35
IAH,29.984433,-95.341442,BRO,25.906833,-97.425861,6,8.01
CHS,32.898647,-80.040528,MDW,41.785972,-87.752417,2,6.37
SLC,40.788389,-111.977772,CHS,32.898647,-80.040528,6,21.00
GRR,42.880833,-85.522806,ATL,33.636719,-84.428067,5,3.30
HOU,29.645419,-95.278889,LAS,36.080056,-115.15225,6,8.06
SMF,38.695417,-121.590778,LAX,33.942536,-118.408075,6,10.17
HOU,29.645419,-95.278889,GSP,34.895556,-82.218889,3,15.83
SLC,40.788389,-111.977772,CPR,42.908,-106.464417,2,-3.61
MIA,25.79325,-80.290556,AUS,30.194528,-97.669889,0,16.26
BIS,46.775842,-100.757931,MSP,44.881956,-93.221767,2,4.09
CHO,38.138639,-78.452861,ATL,33.636719,-84.428067,4,6.04
SFO,37.618972,-122.374889,RDM,44.254066,-121.149964,4,16.72
LGA,40.777245,-73.872608,ORD,41.978603,-87.904842,5,2.32
PWM,43.646161,-70.309281,JFK,40.639751,-73.778925,1,12.13
DTW,42.212444,-83.353389,MQT,46.353611,-87.395278,6,18.44
JFK,40.639751,-73.778925,HNL,21.318681,-157.922428,1,-4.13
EWR,40.6925,-74.168667,PWM,43.646161,-70.309281,5,7.01
MHT,42.932556,-71.435667,PHL,39.871944,-75.241139,3,-1.88
OKC,35.393089,-97.600733,MCO,28.429394,-81.308994,5,66.86
RNO,39.499108,-119.768108,LAX,33.942536,-118.408075,0,9.51
SFO,37.618972,-122.374889,CVG,39.048836,-84.667822,0,4.61
TUS,32.116083,-110.941028,DEN,39.861656,-104.673178,3,9.13
DEN,39.861656,-104.673178,MTJ,38.509794,-107.894242,2,14.11
JAN,32.311167,-90.075889,HOU,29.645419,-95.278889,6,12.10
ATL,33.636719,-84.428067,CVG,39.048836,-84.667822,6,6.53
MIA,25.79325,-80.290556,DTW,42.212444,-83.353389,5,8.38
MDW,41.785972,-87.752417,IAD,38.944533,-77.455811,2,17.34
LGA,40.777245,-73.872608,MYR,33.67975,-78.928333,4,18.06
PHL,39.871944,-75.241139,DTW,42.212444,-83.353389,4,11.65
CLE,41.411689,-81.849794,IAD,38.944533,-77.455811,6,3.18
MSP,44.881956,-93.221767,MDW,41.785972,-87.752417,3,12.96
SAN,32.733556,-117.189667,MIA,25.79325,-80.290556,5,-4.42
JAC,43.607333333,-110.73775,SLC,40.788389,-111.977772,3,0.79
DEN,39.861656,-104.673178,BUR,34.200667,-118.358667,4,13.73
MDW,41.785972,-87.752417,TYS,35.810972,-83.994028,1,-8.08
AUS,30.194528,-97.669889,DFW,32.896828,-97.037997,6,7.39
OGG,20.89865,-156.430458,DEN,39.861656,-104.673178,2,1.59
LGA,40.777245,-73.872608,BNA,36.124472,-86.678194,0,15.27
GEG,47.619861,-117.533833,PHX,33.434278,-112.011583,1,1.22
BHM,33.562942,-86.75355,TPA,27.975472,-82.53325,3,11.82
BHM,33.562942,-86.75355,DTW,42.212444,-83.353389,0,7.99
BOS,42.364347,-71.005181,SFO,37.618972,-122.374889,4,16.45
MSP,44.881956,-93.221767,OMA,41.303167,-95.894069,4,7.43
BOS,42.364347,-71.005181,MSY,29.993389,-90.258028,4,9.65
ATL,33.636719,-84.428067,DSM,41.533972,-93.663083,2,10.28
CMH,39.997972,-82.891889,OAK,37.721278,-122.220722,1,-1.97
PHL,39.871944,-75.241139,SMF,38.695417,-121.590778,1,19.53
RSW,26.536167,-81.755167,BOS,42.364347,-71.005181,4,11.60
ROC,43.118866,-77.672389,TPA,27.975472,-82.53325,2,7.19
HOU,29.645419,-95.278889,STL,38.748697,-90.370028,0,13.14
SLC,40.788389,-111.977772,HOU,29.645419,-95.278889,5,0.94
MHT,42.932556,-71.435667,MDW,41.785972,-87.752417,3,9.49
MSN,43.139858,-89.337514,SLC,40.788389,-111.977772,1,-3.10
JAX,30.494056,-81.687861,JFK,40.639751,-73.778925,2,13.80
MCO,28.429394,-81.308994,SLC,40.788389,-111.977772,6,3.63
SJC,37.3626,-121.929022,ATL,33.636719,-84.428067,0,9.86
RSW,26.536167,-81.755167,PHL,39.871944,-75.241139,2,7.72
TPA,27.975472,-82.53325,DAY,39.902375,-84.219375,2,8.77
OAK,37.721278,-122.220722,MDW,41.785972,-87.752417,0,11.80
