Origin,Org_Lat,Org_Lon,Dest,Dest_Lat,Dest_Lon,Time_Of_Day,Avg_Delay
BWI,39.175361,-76.668333,ROC,43.118866,-77.672389,13,8.57
DEN,39.861656,-104.673178,DAY,39.902375,-84.219375,16,1.38
CLT,35.214,-80.943139,RIC,37.505167,-77.319667,12,5.76
JFK,40.639751,-73.778925,LGB,33.817722,-118.151611,18,13.28
DFW,32.896828,-97.037997,PIT,40.491467,-80.232872,20,23.46
SRQ,27.395444,-82.554389,ORD,41.978603,-87.904842,10,2.79
ATL,33.636719,-84.428067,TPA,27.975472,-82.53325,22,15.32
ABQ,35.0402222,-106.6091944,DAL,32.847111,-96.851778,6,0.15
EWR,40.6925,-74.168667,PVD,41.732581,-71.420383,18,45.00
IND,39.717331,-86.294383,EWR,40.6925,-74.168667,10,13.19
MSY,29.993389,-90.258028,MCI,39.297606,-94.713905,22,13.31
ORD,41.978603,-87.904842,SAN,32.733556,-117.189667,6,18.00
MSY,29.993389,-90.258028,MDW,41.785972,-87.752417,19,21.36
SAN,32.733556,-117.189667,JFK,40.639751,-73.778925,23,-2.60
DFW,32.896828,-97.037997,ORD,41.978603,-87.904842,12,14.87
PHX,33.434278,-112.011583,MDW,41.785972,-87.752417,15,16.33
MIA,25.79325,-80.290556,ATL,33.636719,-84.428067,10,2.43
CMH,39.997972,-82.891889,BWI,39.175361,-76.668333,16,18.94
STL,38.748697,-90.370028,MSY,29.993389,-90.258028,11,4.32
AUS,30.194528,-97.669889,LAX,33.942536,-118.408075,17,15.73
HOU,29.645419,-95.278889,DAL,32.847111,-96.851778,17,17.37
BOS,42.364347,-71.005181,HOU,29.645419,-95.278889,8,0.01
DEN,39.861656,-104.673178,PHX,33.434278,-112.011583,13,14.07
MIA,25.79325,-80.290556,RDU,35.877639,-78.787472,16,7.05
CLE,41.411689,-81.849794,CHS,32.898647,-80.040528,11,20.55
HSV,34.6371944,-86.7750556,ATL,33.636719,-84.428067,14,8.79
IAD,38.944533,-77.455811,ATL,33.636719,-84.428067,7,2.82
RDM,44.254066,-121.149964,SLC,40.788389,-111.977772,13,-6.23
MSP,44.881956,-93.221767,RIC,37.505167,-77.319667,20,-9.33
MKE,42.947222,-87.896583,BOS,42.364347,-71.005181,14,19.77
RDU,35.877639,-78.787472,CLT,35.214,-80.943139,11,1.51
CHA,35.035278,-85.203808,ORD,41.978603,-87.904842,7,10.10
LFT,30.205278,-91.987611,IAH,29.984433,-95.341442,11,6.30
FLL,26.072583,-80.15275,BUF,42.940525,-78.732167,20,23.19
TUS,32.116083,-110.941028,PDX,45.588722,-122.5975,12,-2.19
SBP,35.2368,-120.642,PHX,33.434278,-112.011583,12,2.61
CLE,41.411689,-81.849794,ORD,41.978603,-87.904842,14,12.40
MKE,42.947222,-87.896583,LAS,36.080056,-115.15225,21,7.95
DFW,32.896828,-97.037997,SLC,40.788389,-111.977772,10,9.79
BWI,39.175361,-76.668333,BOS,42.364347,-71.005181,18,19.11
BFL,35.433598,-119.05677,DEN,39.861656,-104.673178,6,4.67
LAS,36.080056,-115.15225,MIA,25.79325,-80.290556,11,4.11
GRR,42.880833,-85.522806,ATL,33.636719,-84.428067,6,1.88
ATL,33.636719,-84.428067,TYS,35.810972,-83.994028,16,16.12
AUS,30.194528,-97.669889,SJC,37.3626,-121.929022,11,2.00
SEA,47.449,-122.309306,LAX,33.942536,-118.408075,11,6.79
PHX,33.434278,-112.011583,BNA,36.124472,-86.678194,12,8.94
BOS,42.364347,-71.005181,HOU,29.645419,-95.278889,9,-3.79
MCO,28.429394,-81.308994,DFW,32.896828,-97.037997,18,23.12
ORF,36.894611,-76.201222,BOS,42.364347,-71.005181,16,1.21
EWR,40.6925,-74.168667,RDU,35.877639,-78.787472,13,12.14
EWR,40.6925,-74.168667,STL,38.748697,-90.370028,7,2.18
DEN,39.861656,-104.673178,TUS,32.116083,-110.941028,10,-0.82
IAH,29.984433,-95.341442,COS,38.805805,-104.700778,18,23.83
PSP,33.829667,-116.506694,SFO,37.618972,-122.374889,13,20.64
BOS,42.364347,-71.005181,MSP,44.881956,-93.221767,6,-0.15
JFK,40.639751,-73.778925,PBI,26.683161,-80.095589,12,17.60
GRR,42.880833,-85.522806,DEN,39.861656,-104.673178,17,14.88
DRO,37.151516,-107.75377,DEN,39.861656,-104.673178,14,-7.00
DCA,38.852083,-77.037722,FLL,26.072583,-80.15275,12,5.33
MSY,29.993389,-90.258028,PHX,33.434278,-112.011583,8,18.78
EWR,40.6925,-74.168667,ATL,33.636719,-84.428067,6,2.28
MCO,28.429394,-81.308994,PHL,39.871944,-75.241139,12,7.29
ATL,33.636719,-84.428067,CAK,40.9160833,-81.4421944,10,5.06
IAH,29.984433,-95.341442,DAL,32.847111,-96.851778,14,11.31
IAH,29.984433,-95.341442,SDF,38.1740858,-85.7364989,7,-3.75
PHX,33.434278,-112.011583,SEA,47.449,-122.309306,7,0.17
SAV,32.127583,-81.202139,IAH,29.984433,-95.341442,17,17.41
MCI,39.297606,-94.713905,BNA,36.124472,-86.678194,12,3.30
SLC,40.788389,-111.977772,MCO,28.429394,-81.308994,16,7.38
JAN,32.311167,-90.075889,BWI,39.175361,-76.668333,10,7.29
RNO,39.499108,-119.768108,SAN,32.733556,-117.189667,7,0.18
MCO,28.429394,-81.308994,ORD,41.978603,-87.904842,21,47.89
FAT,36.776194,-119.71814,DFW,32.896828,-97.037997,0,17.86
DFW,32.896828,-97.037997,LCH,30.126112,-93.223335,21,5.76
SDF,38.1740858,-85.7364989,IAH,29.984433,-95.341442,11,6.65
RIC,37.505167,-77.319667,IAD,38.944533,-77.455811,13,3.05
JFK,40.639751,-73.778925,DTW,42.212444,-83.353389,19,27.88
LAX,33.942536,-118.408075,DFW,32.896828,-97.037997,8,5.03
ORD,41.978603,-87.904842,DFW,32.896828,-97.037997,0,78.00
PHX,33.434278,-112.011583,STL,38.748697,-90.370028,11,13.29
ATL,33.636719,-84.428067,CRW,38.373147,-81.593189,8,7.11
BGR,44.807444,-68.828139,LGA,40.777245,-73.872608,8,0.00
ORD,41.978603,-87.904842,IAH,29.984433,-95.341442,22,24.35
DFW,32.896828,-97.037997,SEA,47.449,-122.309306,15,13.75
DEN,39.861656,-104.673178,MDW,41.785972,-87.752417,20,21.26
SAF,35.617108,-106.089422,LAX,33.942536,-118.408075,15,7.12
PIT,40.491467,-80.232872,JFK,40.639751,-73.778925,6,3.99
LGA,40.777245,-73.872608,BHM,33.562942,-86.75355,20,20.79
ORD,41.978603,-87.904842,GJT,39.122413,-108.526735,9,55.00
ISP,40.79525,-73.100222,BWI,39.175361,-76.668333,13,13.20
DFW,32.896828,-97.037997,ELP,31.80725,-106.377583,18,16.81
RDU,35.877639,-78.787472,LAS,36.080056,-115.15225,17,15.88
LAX,33.942536,-118.408075,IAH,29.984433,-95.341442,12,13.74
PHL,39.871944,-75.241139,PIT,40.491467,-80.232872,7,-1.35
ONT,34.056,-117.601194,DEN,39.861656,-104.673178,16,14.55
DAL,32.847111,-96.851778,LBB,33.663639,-101.822778,8,2.82
FLL,26.072583,-80.15275,ISP,40.79525,-73.100222,14,34.16
BWI,39.175361,-76.668333,ROC,43.118866,-77.672389,10,5.87
FLL,26.072583,-80.15275,IND,39.717331,-86.294383,18,23.25
DTW,42.212444,-83.353389,GRB,44.485072,-88.129589,13,-0.50
MSN,43.139858,-89.337514,EWR,40.6925,-74.168667,13,4.05
DFW,32.896828,-97.037997,LAS,36.080056,-115.15225,17,14.97
MCO,28.429394,-81.308994,MSP,44.881956,-93.221767,13,3.66
DFW,32.896828,-97.037997,SHV,32.446629,-93.8256,17,21.62
RSW,26.536167,-81.755167,STL,38.748697,-90.370028,14,10.24
JFK,40.639751,-73.778925,ABQ,35.0402222,-106.6091944,20,14.97
DFW,32.896828,-97.037997,HSV,34.6371944,-86.7750556,9,6.40
PHL,39.871944,-75.241139,SDF,38.1740858,-85.7364989,20,11.77
RSW,26.536167,-81.755167,CLT,35.214,-80.943139,19,4.80
FLL,26.072583,-80.15275,IAH,29.984433,-95.341442,12,1.65
PWM,43.646161,-70.309281,ATL,33.636719,-84.428067,17,15.00
ATL,33.636719,-84.428067,PBI,26.683161,-80.095589,14,12.30
ATL,33.636719,-84.428067,JAN,32.311167,-90.075889,19,8.24
MCI,39.297606,-94.713905,DTW,42.212444,-83.353389,10,8.38
CHO,38.138639,-78.452861,ORD,41.978603,-87.904842,6,4.80
MCO,28.429394,-81.308994,DFW,32.896828,-97.037997,19,19.23
KOA,19.738767,-156.045631,SJC,37.3626,-121.929022,13,-9.41
LGB,33.817722,-118.151611,PHX,33.434278,-112.011583,16,1.17
BWI,39.175361,-76.668333,STL,38.748697,-90.370028,10,8.29
GPT,30.407278,-89.070111,ATL,33.636719,-84.428067,6,1.13
SNA,33.675667,-117.868222,LAS,36.080056,-115.15225,13,11.06
SDF,38.1740858,-85.7364989,IAH,29.984433,-95.341442,14,16.22
DFW,32.896828,-97.037997,BDL,41.938889,-72.683222,7,1.23
BWI,39.175361,-76.668333,BUF,42.940525,-78.732167,6,2.28
LAX,33.942536,-118.408075,SBP,35.2368,-120.642,8,-5.00
EWR,40.6925,-74.168667,JAX,30.494056,-81.687861,9,2.62
SEA,47.449,-122.309306,AUS,30.194528,-97.669889,9,12.32
BOS,42.364347,-71.005181,JAX,30.494056,-81.687861,9,20.70
HOU,29.645419,-95.278889,STL,38.748697,-90.370028,22,26.48
BOS,42.364347,-71.005181,PHL,39.871944,-75.241139,15,11.32
JAX,30.494056,-81.687861,HOU,29.645419,-95.278889,7,-0.67
HOU,29.645419,-95.278889,MAF,31.942528,-102.201914,15,15.42
BUF,42.940525,-78.732167,MSP,44.881956,-93.221767,8,5.37
PHX,33.434278,-112.011583,SAN,32.733556,-117.189667,17,10.47
HOU,29.645419,-95.278889,STL,38.748697,-90.370028,5,-0.09
EWR,40.6925,-74.168667,LAX,33.942536,-118.408075,14,15.59
PSP,33.829667,-116.506694,IAH,29.984433,-95.341442,15,55.67
HSV,34.6371944,-86.7750556,IAH,29.984433,-95.341442,9,31.67
GPT,30.407278,-89.070111,ATL,33.636719,-84.428067,13,2.83
LAS,36.080056,-115.15225,CAK,40.9160833,-81.4421944,9,-0.12
DAY,39.902375,-84.219375,BWI,39.175361,-76.668333,12,5.79
RDU,35.877639,-78.787472,LGA,40.777245,-73.872608,17,24.51
EYW,24.556111,-81.759556,MIA,25.79325,-80.290556,15,3.67
GSP,34.895556,-82.218889,MDW,41.785972,-87.752417,6,2.73
CMH,39.997972,-82.891889,BNA,36.124472,-86.678194,17,19.28
DAL,32.847111,-96.851778,RDU,35.877639,-78.787472,10,20.00
MSP,44.881956,-93.221767,PIT,40.491467,-80.232872,10,14.52
LAX,33.942536,-118.408075,SBP,35.2368,-120.642,16,4.36
LGA,40.777245,-73.872608,BOS,42.364347,-71.005181,10,2.31
DEN,39.861656,-104.673178,FAT,36.776194,-119.71814,15,9.70
SAN,32.733556,-117.189667,SJC,37.3626,-121.929022,7,0.69
DEN,39.861656,-104.673178,ANC,61.174361,-149.996361,19,15.84
MSP,44.881956,-93.221767,CLE,41.411689,-81.849794,13,5.24
SMF,38.695417,-121.590778,PDX,45.588722,-122.5975,19,18.00
SFO,37.618972,-122.374889,LGB,33.817722,-118.151611,6,-0.81
BUF,42.940525,-78.732167,ORD,41.978603,-87.904842,5,2.80
BWI,39.175361,-76.668333,IND,39.717331,-86.294383,13,19.02
AUS,30.194528,-97.669889,SJC,37.3626,-121.929022,18,21.85
PHX,33.434278,-112.011583,SAN,32.733556,-117.189667,12,6.42
DEN,39.861656,-104.673178,BFL,35.433598,-119.05677,22,4.50
CLT,35.214,-80.943139,SDF,38.1740858,-85.7364989,10,3.02
PHX,33.434278,-112.011583,ATL,33.636719,-84.428067,12,6.21
MCO,28.429394,-81.308994,SDF,38.1740858,-85.7364989,16,15.67
BWI,39.175361,-76.668333,PVD,41.732581,-71.420383,20,23.92
PWM,43.646161,-70.309281,BWI,39.175361,-76.668333,13,6.57
DEN,39.861656,-104.673178,AMA,35.219369,-101.705931,14,18.12
ONT,34.056,-117.601194,SFO,37.618972,-122.374889,13,21.11
RIC,37.505167,-77.319667,MCO,28.429394,-81.308994,15,13.37
DEN,39.861656,-104.673178,CPR,42.908,-106.464417,8,1.60
CLE,41.411689,-81.849794,EWR,40.6925,-74.168667,5,-1.81
LIT,34.729444,-92.224306,DAL,32.847111,-96.851778,12,5.25
DEN,39.861656,-104.673178,PHF,37.131894,-76.492989,14,19.50
SDF,38.1740858,-85.7364989,MCO,28.429394,-81.308994,16,15.86
SFO,37.618972,-122.374889,KOA,19.738767,-156.045631,18,19.30
ATL,33.636719,-84.428067,CAK,40.9160833,-81.4421944,19,22.94
TPA,27.975472,-82.53325,BUF,42.940525,-78.732167,10,9.48
MSP,44.881956,-93.221767,ICT,37.649944,-97.433056,14,6.49
SJC,37.3626,-121.929022,SEA,47.449,-122.309306,16,8.41
SAT,29.533694,-98.469778,EWR,40.6925,-74.168667,20,-11.00
BTV,44.471861,-73.153278,ORD,41.978603,-87.904842,10,8.46
MEM,35.042417,-89.976667,MDW,41.785972,-87.752417,19,11.00
ATL,33.636719,-84.428067,ROC,43.118866,-77.672389,16,4.00
MDW,41.785972,-87.752417,LAX,33.942536,-118.408075,19,26.04
LGA,40.777245,-73.872608,MSY,29.993389,-90.258028,6,-2.09
CMH,39.997972,-82.891889,CLE,41.411689,-81.849794,15,-8.00
IAD,38.944533,-77.455811,GSP,34.895556,-82.218889,13,0.25
BWI,39.175361,-76.668333,MCO,28.429394,-81.308994,12,18.31
DFW,32.896828,-97.037997,ELP,31.80725,-106.377583,11,8.08
SDF,38.1740858,-85.7364989,LGA,40.777245,-73.872608,7,-1.00
LAS,36.080056,-115.15225,BHM,33.562942,-86.75355,14,29.26
ALB,42.748267,-73.801692,IAD,38.944533,-77.455811,6,-5.20
GSO,36.09775,-79.937306,ATL,33.636719,-84.428067,17,24.65
MSY,29.993389,-90.258028,DCA,38.852083,-77.037722,16,5.83
BOS,42.364347,-71.005181,MCO,28.429394,-81.308994,16,11.62
BOS,42.364347,-71.005181,SFO,37.618972,-122.374889,5,22.26
MSP,44.881956,-93.221767,DEN,39.861656,-104.673178,6,1.13
DAL,32.847111,-96.851778,ELP,31.80725,-106.377583,12,12.12
DAL,32.847111,-96.851778,IND,39.717331,-86.294383,10,8.17
DFW,32.896828,-97.037997,PHX,33.434278,-112.011583,16,19.10
DTW,42.212444,-83.353389,CAK,40.9160833,-81.4421944,22,149.00
IND,39.717331,-86.294383,RSW,26.536167,-81.755167,12,20.42
SLC,40.788389,-111.977772,LAX,33.942536,-118.408075,6,1.82
ORD,41.978603,-87.904842,IND,39.717331,-86.294383,0,9.67
SEA,47.449,-122.309306,BOI,43.564361,-116.222861,11,7.74
GRR,42.880833,-85.522806,ATL,33.636719,-84.428067,13,3.65
LAX,33.942536,-118.408075,TUS,32.116083,-110.941028,12,11.12
LAX,33.942536,-118.408075,ASE,39.2232,-106.869,12,11.35
MCI,39.297606,-94.713905,MDW,41.785972,-87.752417,22,20.00
DSM,41.533972,-93.663083,ORD,41.978603,-87.904842,21,27.33
RSW,26.536167,-81.755167,MDW,41.785972,-87.752417,7,7.82
DAL,32.847111,-96.851778,ICT,37.649944,-97.433056,20,11.49
MCO,28.429394,-81.308994,ALB,42.748267,-73.801692,14,19.23
ORD,41.978603,-87.904842,XNA,36.2818694,-94.3068111,10,8.61
ATL,33.636719,-84.428067,PBI,26.683161,-80.095589,12,6.95
XNA,36.2818694,-94.3068111,ATL,33.636719,-84.428067,10,8.51
ORD,41.978603,-87.904842,RNO,39.499108,-119.768108,17,16.68
MCO,28.429394,-81.308994,ATL,33.636719,-84.428067,6,-0.14
ABQ,35.0402222,-106.6091944,IAH,29.984433,-95.341442,17,14.46
MIA,25.79325,-80.290556,PHX,33.434278,-112.011583,16,10.43
HNL,21.318681,-157.922428,DFW,32.896828,-97.037997,19,24.34
DAL,32.847111,-96.851778,RDU,35.877639,-78.787472,17,19.32
JFK,40.639751,-73.778925,SAN,32.733556,-117.189667,17,15.02
MSP,44.881956,-93.221767,LAX,33.942536,-118.408075,0,-5.00
ORD,41.978603,-87.904842,ROC,43.118866,-77.672389,12,7.34
STL,38.748697,-90.370028,EWR,40.6925,-74.168667,12,13.80
RIC,37.505167,-77.319667,MCO,28.429394,-81.308994,8,1.46
MOB,30.691231,-88.242814,IAH,29.984433,-95.341442,5,8.79
MOB,30.691231,-88.242814,DFW,32.896828,-97.037997,6,7.92
DFW,32.896828,-97.037997,CMH,39.997972,-82.891889,17,17.85
GRR,42.880833,-85.522806,CLE,41.411689,-81.849794,5,-1.00
ORD,41.978603,-87.904842,ORF,36.894611,-76.201222,8,8.26
BWI,39.175361,-76.668333,ABQ,35.0402222,-106.6091944,9,7.66
IAD,38.944533,-77.455811,MCI,39.297606,-94.713905,15,10.91
CVG,39.048836,-84.667822,ORD,41.978603,-87.904842,7,8.04
SAN,32.733556,-117.189667,ABQ,35.0402222,-106.6091944,20,15.05
ORD,41.978603,-87.904842,ALB,42.748267,-73.801692,0,-12.00
LAS,36.080056,-115.15225,ATL,33.636719,-84.428067,0,5.14
JAX,30.494056,-81.687861,BWI,39.175361,-76.668333,20,20.57
SEA,47.449,-122.309306,BNA,36.124472,-86.678194,7,0.00
PDX,45.588722,-122.5975,MSP,44.881956,-93.221767,7,2.61
CVG,39.048836,-84.667822,DFW,32.896828,-97.037997,7,2.69
DFW,32.896828,-97.037997,IND,39.717331,-86.294383,23,11.33
RSW,26.536167,-81.755167,LGA,40.777245,-73.872608,18,6.80
DFW,32.896828,-97.037997,AUS,30.194528,-97.669889,9,6.03
CLT,35.214,-80.943139,SRQ,27.395444,-82.554389,7,-5.33
SLC,40.788389,-111.977772,RKS,41.5942,-109.065,20,0.22
JFK,40.639751,-73.778925,IAD,38.944533,-77.455811,14,22.81
DAL,32.847111,-96.851778,OAK,37.721278,-122.220722,16,20.39
PHX,33.434278,-112.011583,STL,38.748697,-90.370028,10,7.64
SEA,47.449,-122.309306,ANC,61.174361,-149.996361,17,3.22
BOS,42.364347,-71.005181,PBI,26.683161,-80.095589,14,23.36
MCI,39.297606,-94.713905,JFK,40.639751,-73.778925,10,10.43
STL,38.748697,-90.370028,PHX,33.434278,-112.011583,15,15.40
EWR,40.6925,-74.168667,JAX,30.494056,-81.687861,18,-5.80
ORD,41.978603,-87.904842,MCO,28.429394,-81.308994,16,22.29
TUS,32.116083,-110.941028,SEA,47.449,-122.309306,13,-4.69
BOS,42.364347,-71.005181,RIC,37.505167,-77.319667,11,-0.89
CLT,35.214,-80.943139,RDU,35.877639,-78.787472,14,4.95
ORD,41.978603,-87.904842,JAN,32.311167,-90.075889,20,22.38
DEN,39.861656,-104.673178,DFW,32.896828,-97.037997,5,2.20
LGA,40.777245,-73.872608,MCI,39.297606,-94.713905,19,25.49
ORD,41.978603,-87.904842,IAH,29.984433,-95.341442,23,1.67
SLC,40.788389,-111.977772,IAH,29.984433,-95.341442,9,3.87
ELP,31.80725,-106.377583,DEN,39.861656,-104.673178,10,8.69
CRW,38.373147,-81.593189,DTW,42.212444,-83.353389,7,1.87
STL,38.748697,-90.370028,DFW,32.896828,-97.037997,9,4.03
DAL,32.847111,-96.851778,ATL,33.636719,-84.428067,11,14.76
MSY,29.993389,-90.258028,STL,38.748697,-90.370028,10,5.41
DEN,39.861656,-104.673178,LIT,34.729444,-92.224306,16,16.81
MIA,25.79325,-80.290556,BNA,36.124472,-86.678194,21,5.20
BUF,42.940525,-78.732167,EWR,40.6925,-74.168667,16,28.89
PHX,33.434278,-112.011583,MKE,42.947222,-87.896583,14,19.15
CLT,35.214,-80.943139,SDF,38.1740858,-85.7364989,19,-8.00
BNA,36.124472,-86.678194,BWI,39.175361,-76.668333,19,25.77
ORD,41.978603,-87.904842,ALB,42.748267,-73.801692,16,29.46
DEN,39.861656,-104.673178,DAL,32.847111,-96.851778,20,22.79
LBB,33.663639,-101.822778,IAH,29.984433,-95.341442,10,7.82
AEX,31.3274,-92.549833,ATL,33.636719,-84.428067,19,-15.00
PNS,30.473425,-87.186611,IAH,29.984433,-95.341442,17,6.82
MIA,25.79325,-80.290556,CLT,35.214,-80.943139,14,5.57
MKE,42.947222,-87.896583,STL,38.748697,-90.370028,13,4.19
CLT,35.214,-80.943139,SEA,47.449,-122.309306,11,2.24
BWI,39.175361,-76.668333,LAX,33.942536,-118.408075,19,2.00
TPA,27.975472,-82.53325,BUF,42.940525,-78.732167,19,30.54
DTW,42.212444,-83.353389,FWA,40.978472,-85.195139,15,9.01
HDN,40.481181,-107.21766,SEA,47.449,-122.309306,17,7.49
BNA,36.124472,-86.678194,LAS,36.080056,-115.15225,9,-0.71
SJC,37.3626,-121.929022,SEA,47.449,-122.309306,19,14.75
OAK,37.721278,-122.220722,LAS,36.080056,-115.15225,20,15.37
DTW,42.212444,-83.353389,FLL,26.072583,-80.15275,11,1.56
IAD,38.944533,-77.455811,ORF,36.894611,-76.201222,14,-5.10
BNA,36.124472,-86.678194,MCI,39.297606,-94.713905,20,16.42
IAH,29.984433,-95.341442,LGA,40.777245,-73.872608,13,21.76
DFW,32.896828,-97.037997,SFO,37.618972,-122.374889,10,16.30
RDU,35.877639,-78.787472,MDW,41.785972,-87.752417,6,0.92
PHX,33.434278,-112.011583,ATL,33.636719,-84.428067,13,3.92
MSY,29.993389,-90.258028,CLT,35.214,-80.943139,6,-4.00
TUS,32.116083,-110.941028,IAH,29.984433,-95.341442,7,6.90
SLC,40.788389,-111.977772,IND,39.717331,-86.294383,19,4.32
MDW,41.785972,-87.752417,LAX,33.942536,-118.408075,10,10.12
DCA,38.852083,-77.037722,BDL,41.938889,-72.683222,8,-1.45
CMH,39.997972,-82.891889,FLL,26.072583,-80.15275,13,14.94
BWI,39.175361,-76.668333,MCO,28.429394,-81.308994,19,19.66
SEA,47.449,-122.309306,FAT,36.776194,-119.71814,13,5.03
ATL,33.636719,-84.428067,AEX,31.3274,-92.549833,9,6.83
SDF,38.1740858,-85.7364989,IAH,29.984433,-95.341442,8,-3.43
HOU,29.645419,-95.278889,DAL,32.847111,-96.851778,21,27.03
ATL,33.636719,-84.428067,DFW,32.896828,-97.037997,8,2.79
BWI,39.175361,-76.668333,JFK,40.639751,-73.778925,14,18.99
TPA,27.975472,-82.53325,JFK,40.639751,-73.778925,19,30.11
DTW,42.212444,-83.353389,SFO,37.618972,-122.374889,16,21.90
ORD,41.978603,-87.904842,MSN,43.139858,-89.337514,7,3.06
SAT,29.533694,-98.469778,HRL,26.2285,-97.654389,17,11.36
MSP,44.881956,-93.221767,SAN,32.733556,-117.189667,7,8.00
SLC,40.788389,-111.977772,SMF,38.695417,-121.590778,10,-1.83
ATL,33.636719,-84.428067,DSM,41.533972,-93.663083,8,-5.00
SLC,40.788389,-111.977772,IND,39.717331,-86.294383,9,-7.00
DEN,39.861656,-104.673178,ORD,41.978603,-87.904842,15,17.89
TUL,36.198389,-95.888111,STL,38.748697,-90.370028,18,15.63
EWR,40.6925,-74.168667,TYS,35.810972,-83.994028,13,-2.00
ORD,41.978603,-87.904842,TPA,27.975472,-82.53325,17,25.00
PHL,39.871944,-75.241139,MSY,29.993389,-90.258028,15,11.60
BOS,42.364347,-71.005181,LGA,40.777245,-73.872608,20,14.10
ATL,33.636719,-84.428067,PHF,37.131894,-76.492989,11,8.96
HOU,29.645419,-95.278889,JAN,32.311167,-90.075889,17,27.31
BDL,41.938889,-72.683222,CLE,41.411689,-81.849794,13,11.40
EWR,40.6925,-74.168667,SYR,43.111187,-76.106311,12,3.84
GSP,34.895556,-82.218889,DFW,32.896828,-97.037997,18,17.85
DAL,32.847111,-96.851778,SAN,32.733556,-117.189667,19,11.07
MCO,28.429394,-81.308994,EYW,24.556111,-81.759556,10,10.56
BNA,36.124472,-86.678194,LAS,36.080056,-115.15225,11,8.78
ORD,41.978603,-87.904842,XNA,36.2818694,-94.3068111,19,23.01
OGG,20.89865,-156.430458,SFO,37.618972,-122.374889,13,14.56
SAN,32.733556,-117.189667,ORD,41.978603,-87.904842,23,-3.47
XNA,36.2818694,-94.3068111,ATL,33.636719,-84.428067,19,-2.25
ATL,33.636719,-84.428067,MCO,28.429394,-81.308994,21,16.15
SAN,32.733556,-117.189667,SAT,29.533694,-98.469778,11,9.26
LCH,30.126112,-93.223335,DFW,32.896828,-97.037997,5,7.75
DTW,42.212444,-83.353389,DEN,39.861656,-104.673178,16,11.59
BOS,42.364347,-71.005181,IAH,29.984433,-95.341442,15,1.00
HRL,26.2285,-97.654389,AUS,30.194528,-97.669889,14,3.76
MSY,29.993389,-90.258028,IAD,38.944533,-77.455811,7,7.29
LAX,33.942536,-118.408075,STL,38.748697,-90.370028,8,5.49
LAX,33.942536,-118.408075,STL,38.748697,-90.370028,13,18.28
SLC,40.788389,-111.977772,SEA,47.449,-122.309306,13,4.22
PBI,26.683161,-80.095589,MDW,41.785972,-87.752417,12,18.37
ORD,41.978603,-87.904842,ORF,36.894611,-76.201222,6,6.43
SFO,37.618972,-122.374889,LAX,33.942536,-118.408075,7,1.42
PDX,45.588722,-122.5975,ORD,41.978603,-87.904842,15,3.94
PBI,26.683161,-80.095589,BOS,42.364347,-71.005181,7,-2.59
LGA,40.777245,-73.872608,BHM,33.562942,-86.75355,19,32.79
ANC,61.174361,-149.996361,JNU,58.354972,-134.576278,11,3.96
CAK,40.9160833,-81.4421944,DEN,39.861656,-104.673178,12,-5.00
MSY,29.993389,-90.258028,ORD,41.978603,-87.904842,11,17.46
IAD,38.944533,-77.455811,SAT,29.533694,-98.469778,12,16.33
PIA,40.664203,-89.693258,DEN,39.861656,-104.673178,7,5.91
BDL,41.938889,-72.683222,MSP,44.881956,-93.221767,19,5.26
MSY,29.993389,-90.258028,EWR,40.6925,-74.168667,12,17.74
XNA,36.2818694,-94.3068111,DFW,32.896828,-97.037997,18,12.13
OKC,35.393089,-97.600733,DFW,32.896828,-97.037997,11,2.39
DFW,32.896828,-97.037997,DSM,41.533972,-93.663083,13,16.62
BUF,42.940525,-78.732167,JFK,40.639751,-73.778925,7,-0.68
LAS,36.080056,-115.15225,SNA,33.675667,-117.868222,10,4.45
RIC,37.505167,-77.319667,ORD,41.978603,-87.904842,9,9.83
HRL,26.2285,-97.654389,IAH,29.984433,-95.341442,16,8.31
SMF,38.695417,-121.590778,DAL,32.847111,-96.851778,5,0.73
DEN,39.861656,-104.673178,BNA,36.124472,-86.678194,8,2.51
EWR,40.6925,-74.168667,PVD,41.732581,-71.420383,9,0.60
ATL,33.636719,-84.428067,IAD,38.944533,-77.455811,14,8.79
EWR,40.6925,-74.168667,SNA,33.675667,-117.868222,17,13.79
COS,38.805805,-104.700778,DEN,39.861656,-104.673178,15,16.85
